# nprocs, nthreads, total, comm, grid, idle, write
4,43,9.937812,0.062488,3.976253,0.092774,5.902178
4,43,9.441830,0.071233,3.983673,0.097464,5.399335
4,44,9.928711,0.077648,3.855440,0.097751,6.019105
4,44,10.171027,0.066717,3.845618,0.080492,6.279313
4,44,10.989768,0.065424,3.843342,0.097731,7.080083
4,44,10.867100,0.075740,3.856873,0.092555,6.962817
4,44,10.728659,0.060409,3.844814,0.080176,6.838857
4,45,11.513773,0.075517,3.789475,0.103809,7.665870
4,45,10.935557,0.060675,3.779612,0.077978,7.114345
4,45,11.390951,0.070278,3.782310,0.086444,7.561597
4,45,11.130988,0.078472,3.787896,0.097319,7.291176
4,45,10.990927,0.066476,3.776963,0.083199,7.164980
4,46,11.677737,0.065865,3.710499,0.096979,7.903973
4,46,10.590029,0.063106,3.708612,0.077775,6.836331
4,46,11.369327,0.063807,3.708848,0.077952,7.617772
4,46,11.347767,0.078803,3.721712,0.108049,7.563076
4,46,10.756132,0.062054,3.712004,0.078991,7.002654
4,47,10.645366,0.065220,3.638770,0.095394,6.942315
4,47,11.076670,0.077312,3.653884,0.091805,7.376743
4,47,10.867758,0.064662,3.640300,0.082315,7.177105
4,47,10.730613,0.077843,3.654055,0.106534,7.017052
4,47,10.676472,0.062780,3.640179,0.080659,6.986370
4,48,9.987628,0.083794,3.589643,0.101572,6.345678
4,48,10.769064,0.075184,3.582301,0.102942,7.123452
4,48,10.856960,0.054865,3.569551,0.073526,7.243012
4,48,11.060870,0.068218,3.571741,0.084093,7.438180
4,48,9.828509,0.076242,3.582495,0.093832,6.193748
4,49,11.534693,0.068078,3.504719,0.082475,7.985839
4,49,9.951373,0.061906,3.507652,0.091117,6.392569
4,49,10.436063,0.076239,3.517713,0.107760,6.860629
4,49,10.560924,0.065302,3.512458,0.081371,7.012763
4,49,10.325251,0.065055,3.504801,0.085983,6.772728
4,50,11.058972,0.070285,3.392627,0.086207,7.627314
4,50,11.001115,0.067371,3.379308,0.082578,7.574180
4,50,9.891915,0.067488,3.380316,0.084719,6.463675
4,50,10.328721,0.081137,3.400985,0.097511,6.887248
4,50,8.923753,0.065409,3.377372,0.083508,5.496857
4,51,10.027209,0.069279,3.372148,0.084762,6.609400
4,51,9.715523,0.062815,3.371202,0.081919,6.300314
4,51,9.909943,0.077579,3.390574,0.098079,6.479300
4,51,9.466948,0.072282,3.380677,0.088220,6.045500
4,51,8.794979,0.060321,3.367468,0.081814,5.379091
4,52,9.432642,0.058234,3.308842,0.074574,6.084592
4,52,9.163292,0.061515,3.309843,0.079947,5.808597
4,52,9.208597,0.075547,3.318684,0.093936,5.839178
4,52,9.503114,0.063279,3.305778,0.077229,6.152620
4,52,9.156503,0.062559,3.307631,0.078757,5.805171
4,53,9.671528,0.055744,3.241828,0.083135,6.378515
4,53,9.622725,0.077519,3.254318,0.106211,6.307227
4,53,9.722414,0.078584,3.252259,0.096115,6.417656
4,53,9.978327,0.075452,3.251425,0.091932,6.678927
4,53,9.581507,0.062055,3.240210,0.092840,6.279787
4,54,9.204510,0.080280,3.188660,0.104571,5.955418
4,54,9.468016,0.077739,3.183922,0.095258,6.230870
4,54,9.670940,0.067568,3.175977,0.083852,6.446177
4,54,9.597695,0.070541,3.182291,0.085695,6.370300
4,54,9.052053,0.060126,3.169833,0.089575,5.820922
4,55,9.199151,0.080026,3.120827,0.112121,6.010801
4,55,9.014545,0.075347,3.127458,0.091550,5.848498
4,55,9.203501,0.057840,3.110915,0.076652,6.051008
4,55,9.260938,0.078680,3.119436,0.095282,6.091032
4,55,9.476539,0.063148,3.107460,0.093952,6.306966
4,56,9.485579,0.077046,3.053491,0.114264,6.361020
4,56,9.168091,0.081647,3.054785,0.097146,6.061778
4,56,9.454326,0.059535,3.047413,0.076921,6.368223
4,56,8.937005,0.076786,3.052366,0.095301,5.832015
4,56,9.202380,0.063272,3.051440,0.089129,6.103179
4,57,9.313393,0.079218,2.984832,0.112850,6.256833
4,57,9.053639,0.079730,2.987178,0.097870,6.012663
4,57,9.773372,0.066064,2.977103,0.082614,6.749715
4,57,8.832002,0.072014,2.982784,0.090085,5.798924
4,57,10.277154,0.065229,2.980134,0.098006,7.236199
4,58,10.081704,0.072806,2.988281,0.091073,7.050413
4,58,9.064682,0.062927,2.972876,0.082651,6.042823
4,58,10.154669,0.070267,2.975558,0.089588,7.129104
4,58,10.078924,0.065495,2.971453,0.094136,7.041979
4,58,9.169867,0.080003,2.989453,0.098418,6.134008
4,59,9.342322,0.063333,2.908250,0.085417,6.381080
4,59,9.961019,0.065954,2.909531,0.084054,7.005863
4,59,9.878614,0.062643,2.905900,0.085430,6.916677
4,59,9.146946,0.077033,2.922494,0.107554,6.162543
4,59,8.252625,0.081320,2.913356,0.099013,5.282323
4,60,8.503255,0.066298,2.843225,0.084700,5.611050
4,60,7.851349,0.066740,2.845314,0.085480,4.957847
4,60,8.801751,0.062998,2.841228,0.080706,5.913193
4,60,8.145857,0.089932,2.855219,0.108171,5.227774
4,60,8.065487,0.068162,2.843602,0.085949,5.171344
4,61,8.211211,0.058025,2.778768,0.083658,5.377366
4,61,8.517198,0.073434,2.779955,0.102205,5.672304
4,61,8.562833,0.076656,2.787022,0.099754,5.721356
4,61,8.666944,0.075259,2.789003,0.093031,5.832678
4,61,8.175686,0.067586,2.776604,0.084865,5.349969
4,62,8.035500,0.063073,2.777323,0.080465,5.217285
4,62,8.881936,0.068022,2.775788,0.084852,6.060373
4,62,8.941025,0.069775,2.782903,0.087057,6.117071
4,62,8.451565,0.060471,2.781851,0.084071,5.624814
4,62,8.547237,0.064264,2.773524,0.080476,5.728326
4,63,8.540632,0.081589,2.720070,0.096736,5.770564
# nprocs, nthreads, total, comm, grid, idle, write
4,1,42.221262,0.419419,41.543714,0.000718,0.592933
4,1,42.109191,0.407396,41.512248,0.000710,0.480570
4,1,42.412422,0.362345,41.501976,0.000716,0.831461
4,1,42.043371,0.350159,41.532363,0.000719,0.440050
4,1,42.051938,0.330723,41.537031,0.000715,0.465926
4,2,21.427931,0.167635,20.741783,0.169297,0.616854
4,2,21.303681,0.164745,20.747676,0.166325,0.490842
4,2,21.505588,0.152536,20.732560,0.154214,0.715464
4,2,21.859177,0.149717,20.720455,0.151355,1.065220
4,2,21.549786,0.180479,20.752254,0.182079,0.733494
4,3,14.758630,0.108151,13.832978,0.121783,0.863506
4,3,14.565139,0.108772,13.833198,0.130012,0.655785
4,3,15.154224,0.113815,13.830034,0.134170,1.247673
4,3,14.644043,0.111303,13.835142,0.121854,0.744787
4,3,14.659038,0.105883,13.832379,0.119504,0.768429
4,4,11.732429,0.073582,10.378604,0.080826,1.312902
4,4,11.300049,0.065057,10.375228,0.079792,0.876397
4,4,11.981954,0.071065,10.376853,0.083486,1.553621
4,4,11.309590,0.066925,10.373724,0.079693,0.887783
4,4,11.829009,0.062619,10.372448,0.085011,1.404423
4,5,9.845942,0.049879,8.280353,0.059933,1.516005
4,5,9.736702,0.055006,8.280831,0.070286,1.395885
4,5,9.308037,0.051032,8.279677,0.062648,0.968582
4,5,9.644837,0.053666,8.281670,0.066320,1.313166
4,5,9.376383,0.052627,8.280875,0.059974,1.050343
4,6,8.128681,0.051453,6.927479,0.059596,1.151926
4,6,7.984141,0.056764,6.929745,0.070644,1.002621
4,6,7.987941,0.052595,6.930038,0.064124,1.005378
4,6,7.902349,0.054674,6.929035,0.062213,0.922442
4,6,8.103354,0.056408,6.932192,0.067620,1.119321
4,7,7.291547,0.043752,5.932588,0.054042,1.308245
4,7,7.203429,0.040839,5.934860,0.055140,1.220400
4,7,7.058511,0.040811,5.932325,0.053109,1.077339
4,7,7.056993,0.045323,5.936810,0.058063,1.070079
4,7,7.367443,0.043250,5.934167,0.054891,1.383397
4,8,6.836272,0.053055,5.223047,0.063240,1.575727
4,8,6.752804,0.060795,5.222761,0.073379,1.482434
4,8,6.467938,0.061348,5.225831,0.071552,1.197142
4,8,6.930283,0.059179,5.220170,0.069945,1.662417
4,8,6.726725,0.057102,5.225955,0.064563,1.463836
4,9,6.119963,0.045704,4.617555,0.055456,1.457726
4,9,6.402648,0.037233,4.613018,0.048416,1.747351
4,9,5.991268,0.035420,4.616593,0.042687,1.340641
4,9,6.003420,0.038348,4.612872,0.047188,1.347948
4,9,6.033684,0.039041,4.609388,0.049801,1.376120
4,10,5.826835,0.030670,4.157837,0.045616,1.637839
4,10,6.050356,0.038093,4.149170,0.050374,1.857107
4,10,5.788137,0.037690,4.147874,0.046665,1.597803
4,10,5.528313,0.037968,4.151295,0.048828,1.337094
4,10,6.031875,0.039677,4.151878,0.051473,1.836228
4,11,5.378514,0.038966,3.791361,0.051946,1.546999
4,11,5.422230,0.042011,3.790508,0.053233,1.591088
4,11,5.375272,0.037345,3.783687,0.050427,1.544460
4,11,6.055691,0.036146,3.788325,0.047994,2.227438
4,11,5.565221,0.041585,3.789244,0.053576,1.731866
4,12,4.920110,0.034437,3.492586,0.043425,1.396133
4,12,5.431530,0.040405,3.489971,0.048594,1.904103
4,12,5.095399,0.041228,3.492374,0.049976,1.565652
4,12,5.046969,0.041262,3.489897,0.052054,1.515486
4,12,4.992204,0.036166,3.489047,0.047157,1.464935
4,13,5.025453,0.035208,3.230408,0.045042,1.767272
4,13,4.986723,0.038924,3.227262,0.050116,1.721596
4,13,5.163580,0.038028,3.225820,0.049208,1.898527
4,13,5.374770,0.039582,3.227062,0.047268,2.113067
4,13,4.844224,0.039619,3.226661,0.050007,1.579603
4,14,5.133872,0.037516,2.996149,0.048559,2.101077
4,14,4.951326,0.035607,2.995988,0.047797,1.918821
4,14,5.413235,0.039258,2.996684,0.047178,2.381039
4,14,5.190928,0.039375,2.997588,0.047699,2.158470
4,14,4.966990,0.038769,2.997483,0.051790,1.932290
4,15,4.843620,0.035942,2.796469,0.046597,2.010588
4,15,5.022155,0.038384,2.798067,0.047158,2.189951
4,15,4.906319,0.037512,2.798367,0.047659,2.072534
4,15,4.908429,0.038652,2.800117,0.048141,2.074098
4,15,4.942823,0.038371,2.801148,0.049842,2.106961
4,16,5.010169,0.035320,2.631950,0.045136,2.345600
4,16,4.449460,0.037327,2.632245,0.048655,1.781072
4,16,5.362493,0.035075,2.638888,0.045780,2.697562
4,16,4.959096,0.040356,2.633885,0.051583,2.286856
4,16,4.637383,0.034874,2.630142,0.047241,1.969371
4,17,5.044637,0.035628,2.472658,0.046805,2.540544
4,17,4.986094,0.037729,2.474387,0.046540,2.482726
4,17,5.086587,0.039212,2.473456,0.047653,2.582076
4,17,4.872628,0.037568,2.474653,0.048747,2.367000
4,17,4.927798,0.040676,2.475349,0.052859,2.416980
4,18,4.768354,0.036177,2.338494,0.049207,2.394369
4,18,5.063900,0.047579,2.347130,0.059531,2.678806
4,18,4.731523,0.043416,2.343814,0.055955,2.351102
4,18,4.807106,0.036447,2.338075,0.048111,2.435484
4,18,4.735835,0.044052,2.344984,0.057783,2.353337
4,19,4.717044,0.039939,2.209745,0.052987,2.470800
4,19,5.757218,0.040211,2.211167,0.053877,3.509879
4,19,4.643270,0.039892,2.209199,0.052862,2.397468
4,19,4.693278,0.036937,2.207246,0.049230,2.451533
4,19,4.689548,0.039617,2.211361,0.052178,2.444962
4,20,5.300390,0.039909,2.111129,0.052353,3.154232
4,20,4.813546,0.040677,2.117253,0.049928,2.672392
4,20,4.798215,0.038402,2.109747,0.050452,2.654163
4,20,4.927711,0.039372,2.111022,0.052395,2.781848
4,20,4.763388,0.039525,2.109335,0.049379,2.620596
4,21,4.930579,0.035757,2.009207,0.048911,2.888329
4,21,5.159702,0.044333,2.014634,0.055223,3.113255
4,21,4.587840,0.039234,2.010503,0.052293,2.543273
4,21,5.042718,0.037639,2.009609,0.049165,3.000373
4,21,4.737468,0.042050,2.011009,0.055974,2.687764
4,22,5.077307,0.042988,1.915743,0.054426,3.128346
4,22,5.167184,0.040153,1.910378,0.051142,3.221658
4,22,4.916641,0.039835,1.912805,0.051334,2.969378
4,22,5.052002,0.036750,1.912453,0.047960,3.109899
4,22,4.907257,0.036601,1.909503,0.047344,2.965156
4,23,4.912185,0.039519,1.844275,0.050976,3.034849
4,23,4.934942,0.044638,1.850519,0.056017,3.050997
4,23,5.075992,0.037575,1.841515,0.049240,3.198772
4,23,4.886868,0.040955,1.847075,0.051964,3.007927
4,23,4.854528,0.040743,1.842069,0.049197,2.977393
4,24,4.781158,0.037565,1.775383,0.048752,2.973028
4,24,5.712628,0.041898,1.776785,0.052650,3.903796
