(p: 0, t: 51) Comm: 0.000000, Grid: 0.331596, Idle: 0.073537
(p: 0, t: 15) Comm: 0.000000, Grid: 0.331857, Idle: 0.073276
(p: 0, t: 38) Comm: 0.000000, Grid: 0.331982, Idle: 0.073146
(p: 0, t: 17) Comm: 0.000000, Grid: 0.331595, Idle: 0.073539
(p: 0, t: 29) Comm: 0.000000, Grid: 0.331631, Idle: 0.073501
(p: 0, t: 36) Comm: 0.000000, Grid: 0.331660, Idle: 0.073475
(p: 0, t: 3) Comm: 0.000000, Grid: 0.331619, Idle: 0.073513
(p: 0, t: 21) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 61) Comm: 0.000000, Grid: 0.331636, Idle: 0.073499
(p: 0, t: 32) Comm: 0.000000, Grid: 0.331626, Idle: 0.073498
(p: 0, t: 31) Comm: 0.000000, Grid: 0.331843, Idle: 0.073290
(p: 0, t: 5) Comm: 0.000000, Grid: 0.331818, Idle: 0.073315
(p: 0, t: 53) Comm: 0.000000, Grid: 0.331811, Idle: 0.073314
(p: 0, t: 25) Comm: 0.000000, Grid: 0.331629, Idle: 0.073500
(p: 0, t: 6) Comm: 0.000000, Grid: 0.331666, Idle: 0.073481
(p: 0, t: 28) Comm: 0.000000, Grid: 0.331664, Idle: 0.073458
(p: 0, t: 44) Comm: 0.000000, Grid: 0.331675, Idle: 0.073455
(p: 0, t: 60) Comm: 0.000000, Grid: 0.331672, Idle: 0.073456
(p: 0, t: 16) Comm: 0.000000, Grid: 0.331623, Idle: 0.073499
(p: 0, t: 48) Comm: 0.000000, Grid: 0.331633, Idle: 0.073491
(p: 0, t: 0) Comm: 0.007378, Grid: 0.331595, Idle: 0.065647
(p: 0, t: 20) Comm: 0.000000, Grid: 0.331660, Idle: 0.073471
(p: 0, t: 1) Comm: 0.000000, Grid: 0.331667, Idle: 0.073462
(p: 0, t: 52) Comm: 0.000000, Grid: 0.331674, Idle: 0.073459
(p: 0, t: 57) Comm: 0.000000, Grid: 0.331830, Idle: 0.073298
(p: 0, t: 37) Comm: 0.000000, Grid: 0.331901, Idle: 0.073222
(p: 0, t: 27) Comm: 0.000000, Grid: 0.331832, Idle: 0.073298
(p: 0, t: 39) Comm: 0.000000, Grid: 0.331699, Idle: 0.073438
(p: 0, t: 55) Comm: 0.000000, Grid: 0.331621, Idle: 0.073494
(p: 0, t: 10) Comm: 0.000000, Grid: 0.331634, Idle: 0.073496
(p: 0, t: 59) Comm: 0.000000, Grid: 0.331632, Idle: 0.073501
(p: 0, t: 43) Comm: 0.000000, Grid: 0.331685, Idle: 0.073445
(p: 0, t: 8) Comm: 0.000000, Grid: 0.331560, Idle: 0.073571
(p: 0, t: 18) Comm: 0.000000, Grid: 0.331553, Idle: 0.073573
(p: 0, t: 50) Comm: 0.000000, Grid: 0.331565, Idle: 0.073563
(p: 0, t: 33) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 7) Comm: 0.000000, Grid: 0.331627, Idle: 0.073502
(p: 0, t: 24) Comm: 0.000000, Grid: 0.331670, Idle: 0.073461
(p: 0, t: 56) Comm: 0.000000, Grid: 0.331677, Idle: 0.073450
(p: 0, t: 2) Comm: 0.000000, Grid: 0.331663, Idle: 0.073466
(p: 0, t: 40) Comm: 0.000000, Grid: 0.331679, Idle: 0.073454
(p: 0, t: 47) Comm: 0.000000, Grid: 0.331700, Idle: 0.073425
(p: 0, t: 23) Comm: 0.000000, Grid: 0.331822, Idle: 0.073311
(p: 0, t: 54) Comm: 0.000000, Grid: 0.331704, Idle: 0.073422
(p: 0, t: 42) Comm: 0.000000, Grid: 0.331783, Idle: 0.073339
(p: 0, t: 30) Comm: 0.000000, Grid: 0.331745, Idle: 0.073391
(p: 0, t: 14) Comm: 0.000000, Grid: 0.331745, Idle: 0.073374
(p: 0, t: 22) Comm: 0.000000, Grid: 0.331956, Idle: 0.073170
(p: 0, t: 11) Comm: 0.000000, Grid: 0.331943, Idle: 0.073181
(p: 0, t: 63) Comm: 0.007226, Grid: 0.331888, Idle: 0.065468
(p: 0, t: 41) Comm: 0.000000, Grid: 0.331886, Idle: 0.073244
(p: 0, t: 26) Comm: 0.000000, Grid: 0.331822, Idle: 0.073297
(p: 0, t: 46) Comm: 0.000000, Grid: 0.331878, Idle: 0.073246
(p: 0, t: 58) Comm: 0.000000, Grid: 0.331789, Idle: 0.073336
(p: 0, t: 4) Comm: 0.000000, Grid: 0.331831, Idle: 0.073300
(p: 0, t: 9) Comm: 0.000000, Grid: 0.331846, Idle: 0.073273
(p: 0, t: 19) Comm: 0.000000, Grid: 0.331827, Idle: 0.073302
(p: 0, t: 62) Comm: 0.000000, Grid: 0.331890, Idle: 0.073228
(p: 0, t: 45) Comm: 0.000000, Grid: 0.331832, Idle: 0.073294
(p: 0, t: 12) Comm: 0.000000, Grid: 0.331892, Idle: 0.073242
(p: 0, t: 35) Comm: 0.000000, Grid: 0.331837, Idle: 0.073288
(p: 0, t: 49) Comm: 0.000000, Grid: 0.331818, Idle: 0.073309
(p: 0, t: 34) Comm: 0.000000, Grid: 0.331598, Idle: 0.073534
(p: 0, t: 13) Comm: 0.000000, Grid: 0.331632, Idle: 0.073502
Elapsed time: 0.422938 s
# nprocs, nthreads, total, procrank, thid, comm, grid, idle, write
4,57,1.641862,0,50,0.000000,0.418304,0.084808,1.137407
4,57,1.642084,2,22,0.000000,0.379607,0.123688,1.137462
4,57,1.642086,2,28,0.000000,0.380236,0.123055,1.137465
4,57,1.641862,0,34,0.000000,0.418302,0.084808,1.137407
4,57,1.641958,1,53,0.000000,0.403767,0.099355,1.137500
4,57,1.642066,3,6,0.000000,0.406161,0.097096,1.137447
4,57,1.642070,3,54,0.000000,0.404514,0.098771,1.137450
4,57,1.641861,0,9,0.000000,0.418385,0.084743,1.137407
4,57,1.641961,1,40,0.000000,0.403450,0.099669,1.137502
4,57,1.641961,1,21,0.000000,0.403802,0.099310,1.137502
4,57,1.642088,2,42,0.000000,0.379575,0.123707,1.137467
4,57,1.642091,2,4,0.000000,0.379596,0.123699,1.137470
4,57,1.641861,0,39,0.000000,0.419239,0.083874,1.137407
4,57,1.641959,1,36,0.000000,0.403494,0.099621,1.137503
4,57,1.642068,3,21,0.000000,0.405935,0.097353,1.137450
4,57,1.642074,3,3,0.000000,0.405736,0.097553,1.137454
4,57,1.641860,0,10,0.000000,0.418933,0.084162,1.137407
4,57,1.641903,1,6,0.000000,0.403552,0.099573,1.137448
4,57,1.642090,2,5,0.000000,0.379765,0.123518,1.137470
4,57,1.642092,2,48,0.000000,0.379383,0.123890,1.137471
4,57,1.641964,1,39,0.000000,0.403571,0.099544,1.137505
4,57,1.641860,0,42,0.000000,0.418896,0.084232,1.137407
4,57,1.642075,3,37,0.000000,0.405771,0.097506,1.137456
4,57,1.641962,1,7,0.000000,0.404121,0.099010,1.137505
4,57,1.641861,0,13,0.000000,0.419835,0.083290,1.137407
4,57,1.642091,2,14,0.000000,0.379797,0.123497,1.137471
4,57,1.641961,1,41,0.000000,0.404205,0.098911,1.137506
4,57,1.641964,1,50,0.000000,0.403782,0.099338,1.137506
4,57,1.641861,0,38,0.000000,0.419846,0.083250,1.137407
4,57,1.641861,0,25,0.000000,0.419884,0.083238,1.137407
4,57,1.642095,2,23,0.000000,0.379758,0.123536,1.137474
4,57,1.641969,1,11,0.000000,0.403758,0.099361,1.137512
4,57,1.642076,3,38,0.000000,0.404533,0.098743,1.137457
4,57,1.642079,3,41,0.000000,0.405740,0.097524,1.137459
4,57,1.641860,0,43,0.000000,0.419307,0.083812,1.137406
4,57,1.641970,1,4,0.000000,0.403769,0.099345,1.137512
4,57,1.642079,3,43,0.000000,0.405436,0.097858,1.137460
4,57,1.641861,0,5,0.000000,0.419872,0.083248,1.137408
4,57,1.641968,1,27,0.000000,0.403526,0.099591,1.137513
4,57,1.641974,1,2,0.000000,0.403452,0.099673,1.137514
4,57,1.642095,2,25,0.000000,0.379751,0.123544,1.137475
4,57,1.642096,2,43,0.000000,0.379752,0.123530,1.137475
4,57,1.641861,0,46,0.000000,0.419862,0.083263,1.137408
4,57,1.641974,1,3,0.000000,0.402948,0.100171,1.137515
4,57,1.642084,3,53,0.000000,0.405788,0.097500,1.137465
4,57,1.642055,3,33,0.000000,0.405778,0.097511,1.137435
4,57,1.641861,0,21,0.000000,0.419810,0.083311,1.137408
4,57,1.641972,1,17,0.000000,0.403849,0.099263,1.137514
4,57,1.641973,1,51,0.000000,0.403540,0.099581,1.137516
4,57,1.642098,2,35,0.000000,0.379732,0.123568,1.137476
4,57,1.642095,2,24,0.000000,0.379414,0.123880,1.137476
4,57,1.641864,0,27,0.000000,0.419670,0.083462,1.137408
4,57,1.641971,1,42,0.000000,0.403716,0.099402,1.137514
4,57,1.641959,1,1,0.000000,0.403493,0.099637,1.137499
4,57,1.642098,2,7,0.000000,0.379562,0.123730,1.137476
4,57,1.641864,0,37,0.000000,0.419635,0.083497,1.137408
4,57,1.642086,3,52,0.000000,0.405113,0.098182,1.137466
4,57,1.641980,1,45,0.000000,0.404123,0.099000,1.137522
4,57,1.641908,1,0,0.037447,0.403232,0.061763,1.137450
4,57,1.641864,0,55,0.000000,0.419731,0.083399,1.137408
4,57,1.642095,2,1,0.000000,0.379396,0.123895,1.137476
4,57,1.641980,1,43,0.000000,0.403602,0.099514,1.137523
4,57,1.641864,0,15,0.000000,0.419614,0.083491,1.137408
4,57,1.642087,3,11,0.000000,0.405728,0.097569,1.137467
4,57,1.642087,3,25,0.000000,0.404469,0.098818,1.137467
4,57,1.641981,1,10,0.000000,0.404180,0.098947,1.137523
4,57,1.641982,1,22,0.000000,0.404227,0.098880,1.137524
4,57,1.641862,0,3,0.000000,0.419339,0.083769,1.137406
4,57,1.642087,3,26,0.000000,0.405780,0.097517,1.137467
4,57,1.641980,1,9,0.000000,0.403598,0.099523,1.137523
4,57,1.641984,1,33,0.000000,0.403751,0.099371,1.137526
4,57,1.641861,0,45,0.000000,0.419341,0.083776,1.137406
4,57,1.642071,2,17,0.000000,0.379612,0.123683,1.137448
4,57,1.641860,0,26,0.000000,0.419325,0.083792,1.137406
4,57,1.642102,2,36,0.000000,0.379305,0.123984,1.137481
4,57,1.642102,2,30,0.000000,0.379550,0.123744,1.137481
4,57,1.641982,1,13,0.000000,0.403266,0.099857,1.137523
4,57,1.641984,1,47,0.000000,0.403517,0.099594,1.137528
4,57,1.641986,1,25,0.000000,0.403798,0.099318,1.137529
4,57,1.641865,0,52,0.000000,0.419135,0.083985,1.137409
4,57,1.642102,2,52,0.000000,0.379303,0.123993,1.137481
4,57,1.641988,1,12,0.000000,0.403545,0.099564,1.137531
4,57,1.641863,0,40,0.000000,0.419084,0.084028,1.137409
4,57,1.642090,3,35,0.000000,0.405430,0.097847,1.137468
4,57,1.642090,3,36,0.000000,0.405159,0.098136,1.137470
4,57,1.642091,3,4,0.000000,0.405957,0.097327,1.137470
4,57,1.641865,0,24,0.000000,0.419109,0.084005,1.137409
4,57,1.642105,2,29,0.000000,0.379566,0.123721,1.137484
4,57,1.642106,2,49,0.000000,0.379587,0.123706,1.137485
4,57,1.642106,2,13,0.000000,0.379525,0.123769,1.137485
4,57,1.641985,1,19,0.000000,0.403938,0.099174,1.137529
4,57,1.641863,0,1,0.000000,0.419090,0.084018,1.137409
4,57,1.642091,3,42,0.000000,0.405949,0.097329,1.137470
4,57,1.642090,3,30,0.000000,0.405811,0.097462,1.137471
4,57,1.641994,1,5,0.000000,0.403895,0.099212,1.137539
4,57,1.641861,0,53,0.000000,0.419294,0.083820,1.137407
4,57,1.642092,3,9,0.000000,0.405371,0.097924,1.137473
4,57,1.641905,1,30,0.000000,0.404167,0.098947,1.137450
4,57,1.641989,1,34,0.000000,0.403034,0.100079,1.137530
4,57,1.641860,0,11,0.000000,0.419285,0.083827,1.137406
4,57,1.642107,2,15,0.000000,0.379719,0.123572,1.137487
4,57,1.641858,0,22,0.000000,0.419344,0.083774,1.137406
4,57,1.642092,3,10,0.000000,0.405917,0.097361,1.137474
4,57,1.642094,3,56,0.031095,0.405913,0.065761,1.137475
4,57,1.641860,0,30,0.000000,0.418873,0.084257,1.137407
4,57,1.642106,2,31,0.000000,0.379721,0.123559,1.137485
4,57,1.642105,2,8,0.000000,0.379733,0.123552,1.137486
4,57,1.641862,0,41,0.000000,0.419722,0.083385,1.137408
4,57,1.641862,0,4,0.000000,0.419667,0.083454,1.137408
4,57,1.642111,2,41,0.000000,0.379611,0.123686,1.137489
4,57,1.642055,3,40,0.000000,0.406160,0.097116,1.137436
4,57,1.642100,3,55,0.000000,0.405394,0.097901,1.137481
4,57,1.641862,0,29,0.000000,0.419640,0.083481,1.137408
4,57,1.642111,2,10,0.000000,0.379591,0.123699,1.137489
4,57,1.642110,2,46,0.000000,0.379778,0.123514,1.137489
4,57,1.641859,0,28,0.000000,0.419995,0.083116,1.137406
4,57,1.642102,3,15,0.000000,0.405422,0.097866,1.137481
4,57,1.641858,0,6,0.000000,0.420014,0.083107,1.137406
4,57,1.642111,2,21,0.000000,0.379857,0.123429,1.137491
4,57,1.642111,2,37,0.000000,0.379830,0.123461,1.137491
4,57,1.642115,2,2,0.000000,0.379285,0.123999,1.137494
4,57,1.642102,3,51,0.000000,0.405465,0.097827,1.137480
4,57,1.642103,3,17,0.000000,0.404781,0.098498,1.137481
4,57,1.641859,0,44,0.000000,0.419997,0.083117,1.137406
4,57,1.642102,3,5,0.000000,0.405444,0.097812,1.137482
4,57,1.642103,3,31,0.000000,0.405495,0.097791,1.137484
4,57,1.641858,0,56,0.006019,0.419753,0.076733,1.137406
4,57,1.642114,2,20,0.000000,0.379333,0.123962,1.137493
4,57,1.642118,2,33,0.000000,0.379584,0.123705,1.137496
4,57,1.642106,2,6,0.000000,0.380216,0.123064,1.137485
4,57,1.641861,0,32,0.000000,0.419038,0.084078,1.137406
4,57,1.642096,3,32,0.000000,0.405344,0.097940,1.137474
4,57,1.642108,3,19,0.000000,0.405481,0.097806,1.137487
4,57,1.641863,0,20,0.000000,0.418951,0.084170,1.137408
4,57,1.642108,3,47,0.000000,0.405446,0.097828,1.137488
4,57,1.642119,2,32,0.000000,0.379370,0.123906,1.137498
4,57,1.642121,2,3,0.000000,0.379621,0.123671,1.137498
4,57,1.641863,0,36,0.000000,0.418958,0.084147,1.137408
4,57,1.642107,3,12,0.000000,0.405522,0.097774,1.137488
4,57,1.642107,3,23,0.000000,0.405485,0.097811,1.137489
4,57,1.642122,2,26,0.000000,0.379642,0.123654,1.137500
4,57,1.641863,0,2,0.000000,0.418957,0.084146,1.137408
4,57,1.642110,3,45,0.000000,0.405729,0.097567,1.137490
4,57,1.642115,3,44,0.000000,0.405202,0.098074,1.137493
4,57,1.641864,0,19,0.000000,0.419686,0.083440,1.137409
4,57,1.642122,2,40,0.000000,0.380237,0.123047,1.137501
4,57,1.642074,2,11,0.000000,0.379577,0.123723,1.137451
4,57,1.641864,0,8,0.000000,0.419627,0.083496,1.137409
4,57,1.642125,2,50,0.000000,0.379609,0.123673,1.137502
4,57,1.642114,3,1,0.000000,0.405202,0.098081,1.137493
4,57,1.642113,3,14,0.000000,0.405780,0.097516,1.137494
4,57,1.642115,3,16,0.000000,0.405378,0.097900,1.137494
4,57,1.641864,0,33,0.000000,0.419650,0.083473,1.137409
4,57,1.642055,3,20,0.000000,0.406181,0.097105,1.137436
4,57,1.641864,0,51,0.000000,0.419747,0.083352,1.137409
4,57,1.642123,2,55,0.000000,0.379809,0.123474,1.137502
4,57,1.642124,2,51,0.000000,0.379796,0.123502,1.137502
4,57,1.641861,0,16,0.000000,0.419074,0.084048,1.137406
4,57,1.642117,3,39,0.000000,0.405480,0.097777,1.137499
4,57,1.641861,0,0,0.023626,0.419027,0.059828,1.137406
4,57,1.642123,2,39,0.000000,0.379743,0.123545,1.137502
4,57,1.641859,0,48,0.000000,0.419039,0.084077,1.137406
4,57,1.642058,3,8,0.000000,0.405777,0.097508,1.137438
4,57,1.642059,3,28,0.000000,0.405145,0.098152,1.137439
4,57,1.642073,2,27,0.000000,0.379349,0.123943,1.137452
4,57,1.642138,2,12,0.000000,0.379700,0.123599,1.137516
4,57,1.642082,2,45,0.000000,0.379629,0.123669,1.137459
4,57,1.642147,3,48,0.000000,0.405337,0.097951,1.137527
4,57,1.641906,1,55,0.000000,0.403559,0.099552,1.137449
4,57,1.641939,1,38,0.000000,0.403759,0.099354,1.137481
4,57,1.641943,1,52,0.000000,0.403577,0.099535,1.137488
4,58,1.923030,0,25,0.000000,0.419407,0.082944,1.419335
4,58,1.923033,0,53,0.000000,0.418094,0.084258,1.419338
4,58,1.923034,0,20,0.000000,0.418098,0.084268,1.419336
4,58,1.923030,0,46,0.000000,0.419469,0.082887,1.419335
4,58,1.923030,0,4,0.000000,0.419381,0.082973,1.419335
4,58,1.923032,0,24,0.000000,0.418236,0.084124,1.419338
4,58,1.923035,0,40,0.000000,0.418210,0.084143,1.419338
4,58,1.923035,0,56,0.000000,0.418248,0.084109,1.419338
4,58,1.923033,0,37,0.000000,0.418437,0.083921,1.419336
4,58,1.923033,0,29,0.000000,0.419257,0.083114,1.419337
4,58,1.923033,0,38,0.000000,0.419182,0.083177,1.419337
4,58,1.923033,0,13,0.000000,0.419145,0.083219,1.419337
4,58,1.923034,0,57,0.006931,0.419137,0.075732,1.419337
4,58,1.923029,0,6,0.000000,0.418231,0.084110,1.419335
4,58,1.923029,0,28,0.000000,0.418246,0.084115,1.419335
4,58,1.923031,0,44,0.000000,0.418220,0.084122,1.419335
4,58,1.923030,0,19,0.000000,0.418833,0.083536,1.419335
4,58,1.923088,1,19,0.000000,0.403666,0.098695,1.419391
4,58,1.923112,1,1,0.000000,0.403658,0.098715,1.419415
4,58,1.923139,1,55,0.000000,0.403695,0.098670,1.419442
4,58,1.923155,1,52,0.000000,0.403658,0.098704,1.419458
4,58,1.923105,1,56,0.000000,0.403655,0.098710,1.419408
4,58,1.923089,1,24,0.000000,0.403487,0.098870,1.419392
4,58,1.923094,1,27,0.000000,0.403698,0.098670,1.419399
4,58,1.923096,1,5,0.000000,0.403632,0.098732,1.419398
4,58,1.923458,1,40,0.000000,0.403648,0.098704,1.419761
4,58,1.923472,1,7,0.000000,0.403419,0.098940,1.419775
4,58,1.923477,1,49,0.000000,0.403328,0.099024,1.419780
4,58,1.923461,1,23,0.000000,0.403649,0.098711,1.419764
4,58,1.923180,2,4,0.000000,0.381821,0.120664,1.419361
4,58,1.923213,2,50,0.000000,0.381287,0.121211,1.419391
4,58,1.923231,2,5,0.000000,0.381216,0.121268,1.419411
4,58,1.923033,0,42,0.000000,0.418009,0.084332,1.419338
4,58,1.923464,1,32,0.000000,0.403441,0.098928,1.419769
4,58,1.923196,3,2,0.000000,0.403752,0.098734,1.419382
4,58,1.923220,3,57,0.029463,0.405205,0.067284,1.419406
4,58,1.923219,3,32,0.000000,0.403845,0.098625,1.419403
4,58,1.923235,3,9,0.000000,0.404040,0.098449,1.419420
4,58,1.923199,3,6,0.000000,0.403808,0.098664,1.419384
4,58,1.923033,0,3,0.000000,0.418410,0.083953,1.419337
4,58,1.923033,0,49,0.000000,0.418432,0.083928,1.419337
4,58,1.923465,1,43,0.000000,0.403618,0.098749,1.419769
4,58,1.923466,1,20,0.000000,0.403648,0.098712,1.419770
4,58,1.923200,3,8,0.000000,0.404286,0.098189,1.419385
4,58,1.923033,0,18,0.000000,0.418510,0.083858,1.419337
4,58,1.923468,1,36,0.000000,0.403493,0.098860,1.419770
4,58,1.923223,2,29,0.000000,0.380817,0.121676,1.419402
4,58,1.923197,2,37,0.000000,0.380857,0.121638,1.419375
4,58,1.923197,2,14,0.000000,0.381610,0.120889,1.419375
4,58,1.923033,0,35,0.000000,0.418431,0.083921,1.419337
4,58,1.923468,1,6,0.000000,0.403492,0.098866,1.419770
4,58,1.923467,1,39,0.000000,0.403633,0.098735,1.419770
4,58,1.923199,2,1,0.000000,0.380569,0.121931,1.419376
4,58,1.923031,0,47,0.000000,0.418848,0.083513,1.419335
4,58,1.923466,1,44,0.000000,0.403648,0.098705,1.419769
4,58,1.923469,1,9,0.000000,0.403612,0.098746,1.419771
4,58,1.923201,3,42,0.000000,0.404739,0.097733,1.419386
4,58,1.923203,3,46,0.000000,0.404641,0.097846,1.419386
4,58,1.923204,3,43,0.000000,0.403975,0.098520,1.419387
4,58,1.923034,0,41,0.000000,0.418503,0.083857,1.419338
4,58,1.923468,1,51,0.000000,0.403686,0.098675,1.419771
4,58,1.923197,2,0,0.057453,0.380709,0.062966,1.419375
4,58,1.923034,0,31,0.000000,0.418464,0.083900,1.419338
4,58,1.923469,1,25,0.000000,0.403862,0.098500,1.419773
4,58,1.923472,1,31,0.000000,0.403679,0.098672,1.419774
4,58,1.923203,3,30,0.000000,0.403711,0.098771,1.419387
4,58,1.923201,3,14,0.000000,0.404338,0.098121,1.419387
4,58,1.923034,0,7,0.000000,0.418442,0.083929,1.419338
4,58,1.923470,1,2,0.000000,0.403658,0.098712,1.419773
4,58,1.923194,2,28,0.000000,0.380697,0.121795,1.419375
4,58,1.923031,0,5,0.000000,0.418812,0.083544,1.419335
4,58,1.923470,1,15,0.000000,0.403618,0.098738,1.419774
4,58,1.923204,3,27,0.000000,0.403936,0.098551,1.419387
4,58,1.923036,0,48,0.000000,0.418204,0.084145,1.419338
4,58,1.923471,1,35,0.000000,0.403617,0.098738,1.419774
4,58,1.923473,1,28,0.000000,0.403654,0.098706,1.419776
4,58,1.923195,2,44,0.000000,0.380739,0.121742,1.419376
4,58,1.923194,2,6,0.000000,0.380705,0.121781,1.419375
4,58,1.923036,0,32,0.000000,0.418182,0.084192,1.419338
4,58,1.923029,0,52,0.000000,0.418262,0.084098,1.419335
4,58,1.923471,1,18,0.000000,0.404249,0.098113,1.419775
4,58,1.923472,1,37,0.000000,0.404259,0.098097,1.419776
4,58,1.923471,1,22,0.000000,0.403299,0.099068,1.419775
4,58,1.923203,3,20,0.000000,0.403086,0.099394,1.419389
4,58,1.923203,3,3,0.000000,0.404315,0.098154,1.419389
4,58,1.923032,0,34,0.000000,0.418819,0.083542,1.419336
4,58,1.923032,0,12,0.000000,0.418807,0.083558,1.419336
4,58,1.923467,1,0,0.035785,0.403413,0.062521,1.419770
4,58,1.923204,3,29,0.000000,0.404389,0.098090,1.419390
4,58,1.923032,0,51,0.000000,0.418846,0.083526,1.419336
4,58,1.923476,1,53,0.000000,0.403283,0.099075,1.419778
4,58,1.923197,2,19,0.000000,0.381221,0.121271,1.419375
4,58,1.923032,0,22,0.000000,0.418904,0.083467,1.419336
4,58,1.923475,1,54,0.000000,0.403845,0.098515,1.419778
4,58,1.923205,3,41,0.000000,0.404370,0.098089,1.419391
4,58,1.923206,3,26,0.000000,0.405412,0.097080,1.419392
4,58,1.923032,0,33,0.000000,0.418211,0.084153,1.419337
4,58,1.923474,1,42,0.000000,0.403810,0.098548,1.419778
4,58,1.923198,2,56,0.000000,0.380618,0.121871,1.419376
4,58,1.923032,0,21,0.000000,0.418127,0.084226,1.419337
4,58,1.923474,1,21,0.000000,0.403793,0.098559,1.419776
4,58,1.923473,1,48,0.000000,0.403419,0.098942,1.419777
4,58,1.923209,3,21,0.000000,0.404677,0.097816,1.419393
4,58,1.923206,3,45,0.000000,0.404315,0.098167,1.419392
4,58,1.923032,0,10,0.000000,0.418131,0.084223,1.419337
4,58,1.923476,1,41,0.000000,0.403245,0.099125,1.419778
4,58,1.923475,1,30,0.000000,0.403891,0.098474,1.419778
4,58,1.923207,3,36,0.000000,0.403811,0.098673,1.419393
4,58,1.923032,0,43,0.000000,0.418796,0.083565,1.419337
4,58,1.923196,2,51,0.000000,0.381746,0.120747,1.419376
4,58,1.923034,0,9,0.000000,0.418785,0.083573,1.419337
4,58,1.923475,1,38,0.000000,0.403805,0.098555,1.419779
4,58,1.923207,3,28,0.000000,0.403823,0.098667,1.419393
4,58,1.923211,3,55,0.000000,0.403774,0.098697,1.419395
4,58,1.923034,0,54,0.000000,0.418818,0.083553,1.419337
4,58,1.923475,1,10,0.000000,0.403824,0.098536,1.419779
4,58,1.923196,2,8,0.000000,0.381662,0.120810,1.419376
4,58,1.923197,2,26,0.000000,0.381802,0.120679,1.419377
4,58,1.923033,0,26,0.000000,0.418880,0.083490,1.419337
4,58,1.923476,1,45,0.000000,0.404126,0.098236,1.419778
4,58,1.923476,1,11,0.000000,0.404113,0.098255,1.419778
4,58,1.923211,3,5,0.000000,0.404028,0.098463,1.419395
4,58,1.923211,3,49,0.000000,0.404423,0.098060,1.419397
4,58,1.923034,0,1,0.000000,0.418104,0.084266,1.419336
4,58,1.923476,1,26,0.000000,0.403342,0.099025,1.419778
4,58,1.923199,2,25,0.000000,0.380885,0.121596,1.419377
4,58,1.923031,0,39,0.000000,0.418787,0.083564,1.419338
4,58,1.923212,3,22,0.000000,0.404373,0.098101,1.419398
4,58,1.923200,2,55,0.000000,0.380574,0.121910,1.419379
4,58,1.923201,2,57,0.013523,0.381491,0.106620,1.419382
4,58,1.923031,0,23,0.000000,0.418504,0.083860,1.419336
4,58,1.923030,0,14,0.000000,0.418435,0.083928,1.419336
4,58,1.923213,3,53,0.000000,0.404417,0.098065,1.419400
4,58,1.923215,3,11,0.000000,0.405315,0.097151,1.419400
4,58,1.923204,2,35,0.000000,0.381734,0.120762,1.419384
4,58,1.923028,0,45,0.000000,0.418419,0.083950,1.419336
4,58,1.923215,3,18,0.000000,0.404398,0.098095,1.419401
4,58,1.923030,0,55,0.000000,0.418437,0.083931,1.419336
4,58,1.923206,2,32,0.000000,0.380573,0.121922,1.419385
4,58,1.923033,0,11,0.000000,0.418465,0.083895,1.419336
4,58,1.923215,3,52,0.000000,0.403802,0.098670,1.419400
4,58,1.923218,3,38,0.000000,0.403742,0.098734,1.419402
4,58,1.923206,2,16,0.000000,0.380578,0.121901,1.419385
4,58,1.923206,2,33,0.000000,0.380506,0.121977,1.419386
4,58,1.923033,0,27,0.000000,0.418492,0.083867,1.419336
4,58,1.923219,3,12,0.000000,0.403974,0.098501,1.419402
4,58,1.923219,3,54,0.000000,0.404016,0.098478,1.419402
4,58,1.923207,2,13,0.000000,0.380473,0.122011,1.419386
4,58,1.923033,0,15,0.000000,0.418821,0.083541,1.419338
4,58,1.923220,3,13,0.000000,0.402663,0.099816,1.419402
4,58,1.923033,0,30,0.000000,0.418857,0.083494,1.419338
4,58,1.923207,2,3,0.000000,0.380593,0.121899,1.419386
4,58,1.923208,2,45,0.000000,0.380564,0.121921,1.419387
4,58,1.923210,2,12,0.000000,0.381168,0.121322,1.419388
4,58,1.923219,3,47,0.000000,0.404045,0.098440,1.419404
4,58,1.923212,3,10,0.000000,0.403770,0.098713,1.419396
4,58,1.923036,0,0,0.023973,0.418194,0.059537,1.419338
4,58,1.923033,0,16,0.000000,0.418203,0.084153,1.419338
4,58,1.923209,2,38,0.000000,0.381223,0.121263,1.419389
4,58,1.923222,3,16,0.000000,0.403856,0.098628,1.419406
4,58,1.923223,3,19,0.000000,0.404057,0.098435,1.419407
4,58,1.923210,2,43,0.000000,0.381825,0.120664,1.419391
4,58,1.923215,2,20,0.000000,0.380534,0.121961,1.419392
4,58,1.923032,0,50,0.000000,0.418155,0.084213,1.419337
4,58,1.923222,3,24,0.000000,0.404525,0.097938,1.419406
4,58,1.923221,3,25,0.000000,0.404668,0.097819,1.419406
4,58,1.923211,2,9,0.000000,0.381489,0.121008,1.419391
4,58,1.923214,2,23,0.000000,0.381231,0.121251,1.419393
4,58,1.923033,0,8,0.000000,0.418061,0.084301,1.419338
4,58,1.923222,3,33,0.000000,0.404369,0.098116,1.419409
4,58,1.923224,3,7,0.000000,0.404733,0.097740,1.419408
4,58,1.923214,2,49,0.000000,0.380545,0.121950,1.419393
