# ordered evolution: size = 10000, steps = 100
# nprocs, nthreads, total, comm, grid, idle, write
4,61,2.274275,0.051023,0.586577,0.054834,1.669654
4,61,2.290563,0.052745,0.586937,0.056730,1.684097
4,61,2.275470,0.051581,0.584233,0.055281,1.670710
4,61,3.125607,0.052482,0.586679,0.056301,2.519479
4,62,2.481857,0.051771,0.586239,0.054689,1.878355
4,62,2.353679,0.048019,0.586026,0.057326,1.753300
4,62,2.615410,0.052753,0.586143,0.055112,2.011939
4,62,2.382646,0.049037,0.583295,0.052951,1.780892
4,62,2.280315,0.051594,0.586152,0.068209,1.662539
4,63,2.414175,0.050820,0.571709,0.057964,1.820235
4,63,2.432420,0.052683,0.573833,0.067933,1.828007
4,63,2.280751,0.057043,0.577388,0.064009,1.679801
4,63,2.558965,0.047681,0.574443,0.050407,1.973857
4,63,2.603493,0.049110,0.569367,0.056528,2.011025
4,64,2.508066,0.051698,0.572442,0.058435,1.914880
4,64,2.420840,0.049970,0.568509,0.058500,1.827372
4,64,2.481169,0.051459,0.571171,0.056401,1.889464
4,64,2.419193,0.052648,0.570867,0.059933,1.825104
4,64,2.462934,0.051404,0.576488,0.058421,1.870116
