# nprocs, nthreads, total, comm, grid, idle, write
4,3,6.464233,0.066072,5.590113,0.115405,0.782266
4,3,5.891267,0.067142,5.594480,0.117710,0.205338
4,3,5.837701,0.059752,5.585236,0.104833,0.163306
4,4,4.875717,0.096850,4.239085,0.136055,0.539547
4,4,4.562954,0.123768,4.261758,0.164855,0.194262
4,4,4.481848,0.117401,4.250461,0.157456,0.123783
4,4,4.600950,0.110527,4.242836,0.153018,0.248731
4,4,4.635519,0.113087,4.240254,0.149159,0.286776
4,5,3.612349,0.089189,3.364861,0.125783,0.140372
4,5,3.695809,0.086368,3.363799,0.132096,0.228514
4,5,3.995377,0.083227,3.365342,0.120019,0.527810
4,5,3.572940,0.075237,3.355301,0.110849,0.113695
4,5,3.583586,0.089426,3.368500,0.126322,0.109398
4,6,3.195504,0.063272,2.823502,0.109126,0.276991
4,6,3.220475,0.063945,2.830422,0.111427,0.300316
4,6,3.039889,0.061996,2.827691,0.106543,0.124533
4,6,3.039806,0.058044,2.824433,0.102476,0.128136
4,6,3.067520,0.058762,2.825371,0.101786,0.156482
4,7,2.697490,0.060511,2.428314,0.102610,0.183493
4,7,2.664267,0.066981,2.436578,0.105067,0.149244
4,7,2.826447,0.060605,2.430167,0.103551,0.310610
4,7,2.667802,0.056860,2.429454,0.100703,0.147822
4,7,2.916332,0.061411,2.428596,0.100287,0.405302
4,8,2.449347,0.069832,2.170657,0.117368,0.189754
4,8,2.399674,0.067623,2.160466,0.111477,0.145193
4,8,2.404852,0.065813,2.166406,0.113845,0.148701
4,8,2.664292,0.066169,2.169415,0.114289,0.405441
4,8,2.401887,0.069054,2.171536,0.118115,0.140347
4,9,2.223530,0.056398,1.911844,0.106114,0.229396
4,9,2.181052,0.055430,1.903065,0.103797,0.192769
4,9,2.293427,0.054395,1.902122,0.101059,0.308541
4,9,2.132224,0.057929,1.904704,0.102958,0.146093
4,9,2.402248,0.055320,1.901999,0.101262,0.416976
4,10,1.949827,0.049705,1.698907,0.102553,0.160238
4,10,1.978688,0.054070,1.706254,0.099955,0.191656
4,10,2.157124,0.049904,1.699929,0.105504,0.365624
4,10,2.172459,0.053872,1.703827,0.099314,0.385585
4,10,1.952897,0.052816,1.700869,0.099764,0.165858
4,11,1.842556,0.052280,1.570558,0.101094,0.187785
4,11,2.026172,0.058195,1.576807,0.106130,0.365838
4,11,2.054806,0.053722,1.574185,0.108406,0.393135
4,11,1.844104,0.054776,1.574058,0.104422,0.184346
4,11,1.920316,0.056922,1.571175,0.109105,0.256729
4,12,1.722116,0.057087,1.438858,0.111022,0.188994
4,12,1.735846,0.050788,1.443122,0.103387,0.206756
4,12,1.757691,0.054042,1.441021,0.106908,0.226924
4,12,1.795567,0.052422,1.438603,0.105413,0.265702
4,12,1.754355,0.055831,1.445098,0.107492,0.223381
4,13,1.805681,0.051347,1.366502,0.110756,0.341587
4,13,1.662789,0.051932,1.368824,0.108931,0.200031
4,13,1.675570,0.054500,1.375597,0.111243,0.210724
4,13,1.741371,0.055624,1.370196,0.114382,0.274004
4,13,1.704193,0.053510,1.372313,0.119252,0.233023
4,14,1.565120,0.051687,1.247313,0.110164,0.227564
4,14,1.566010,0.053528,1.250761,0.111747,0.219663
4,14,1.558627,0.055113,1.247240,0.117792,0.213345
4,14,1.558372,0.053927,1.243571,0.113409,0.217929
4,14,1.627823,0.055809,1.246412,0.119259,0.281910
4,15,1.514951,0.053113,1.182636,0.118806,0.230753
4,15,1.505116,0.056916,1.180014,0.120773,0.224531
4,15,1.488927,0.053369,1.186404,0.116990,0.210347
4,15,1.521545,0.045367,1.180280,0.115847,0.243454
4,15,1.484255,0.048333,1.176643,0.112184,0.208424
4,16,1.486994,0.046889,1.117593,0.108693,0.284068
4,16,1.487201,0.051683,1.117300,0.112626,0.280901
4,16,1.533750,0.051068,1.118124,0.113642,0.326003
4,16,1.748095,0.054766,1.121243,0.117378,0.534215
4,16,1.456088,0.044289,1.106861,0.109737,0.248920
4,17,1.442128,0.049172,1.046870,0.112394,0.297754
4,17,1.566327,0.050409,1.051354,0.114440,0.419818
4,17,1.430668,0.047433,1.049208,0.116230,0.283814
4,17,1.491122,0.044582,1.042802,0.117454,0.348845
4,17,1.497674,0.047677,1.049569,0.114576,0.351310
4,18,1.447815,0.049711,0.981436,0.116785,0.365839
4,18,1.378953,0.050783,0.988018,0.118238,0.295918
4,18,1.442847,0.047170,0.983151,0.114668,0.363179
4,18,1.606521,0.044598,0.978870,0.105017,0.536683
4,18,1.443890,0.048933,0.982773,0.110023,0.368663
4,19,1.509177,0.049093,0.981421,0.116213,0.435166
4,19,1.449011,0.046804,0.977673,0.121895,0.374812
4,19,1.454404,0.049698,0.978032,0.110216,0.386155
4,19,1.638221,0.052386,0.977162,0.115044,0.571568
4,19,1.444638,0.043343,0.970161,0.109367,0.377391
4,20,1.380450,0.044033,0.907933,0.107727,0.370587
4,20,1.376358,0.046365,0.919409,0.109197,0.372201
4,20,1.589754,0.043970,0.904194,0.105196,0.589350
4,20,1.659814,0.052889,0.914977,0.115386,0.645048
4,20,1.374968,0.048542,0.911042,0.116359,0.370057
4,21,1.425656,0.050773,0.854722,0.113937,0.479029
4,21,1.424067,0.046426,0.848298,0.110820,0.477591
4,21,1.347167,0.052148,0.854028,0.113534,0.400805
4,21,1.247574,0.045361,0.847561,0.106978,0.308000
4,21,1.766013,0.049003,0.851071,0.111217,0.822886
4,22,1.465827,0.051922,0.846239,0.112934,0.525346
4,22,1.430828,0.045376,0.841163,0.107187,0.496064
4,22,1.310268,0.048780,0.845820,0.110942,0.372229
4,22,1.336343,0.040561,0.837509,0.104738,0.404120
4,22,1.351450,0.050364,0.847127,0.113106,0.411559
4,23,1.447019,0.059126,0.791969,0.120836,0.559891
4,23,1.374208,0.043996,0.780134,0.113857,0.493392
4,23,1.252608,0.049484,0.784828,0.110334,0.374035
4,23,1.361447,0.049393,0.785726,0.116593,0.477650
4,23,1.362774,0.049861,0.784403,0.110715,0.484230
4,24,1.341129,0.059207,0.787178,0.129178,0.449820
4,24,1.281726,0.040162,0.773590,0.109227,0.409767
4,24,1.382206,0.047061,0.778841,0.112771,0.506686
4,24,1.613907,0.051661,0.783557,0.113137,0.738407
4,24,1.586334,0.048594,0.776648,0.109242,0.714906
4,25,1.337550,0.054062,0.718975,0.114240,0.528072
4,25,1.351097,0.048577,0.718120,0.109069,0.531854
4,25,1.475841,0.048086,0.718937,0.114365,0.659621
4,25,1.376170,0.046281,0.719701,0.115829,0.558993
4,25,1.333713,0.049255,0.718903,0.110371,0.521056
4,26,1.394798,0.050387,0.714899,0.111852,0.584029
4,26,1.341119,0.049881,0.717409,0.109904,0.532499
4,26,1.662413,0.045869,0.715673,0.114692,0.848588
4,26,1.386531,0.041354,0.716763,0.110172,0.577449
4,26,1.331382,0.048654,0.715495,0.117064,0.515258
4,27,1.392035,0.049369,0.711438,0.110221,0.587691
4,27,1.287380,0.044458,0.708190,0.110209,0.481396
4,27,1.475214,0.048125,0.710605,0.108321,0.671090
4,27,1.325617,0.048757,0.707641,0.112827,0.517546
4,27,1.315371,0.048969,0.709568,0.111463,0.508008
4,28,1.362930,0.048516,0.651128,0.117254,0.610534
4,28,1.388716,0.045935,0.650923,0.114498,0.639584
4,28,1.328954,0.045806,0.648353,0.106013,0.587305
4,28,1.363020,0.050588,0.654674,0.113649,0.613526
4,28,1.340830,0.047525,0.652177,0.108995,0.595415
4,29,1.473710,0.047740,0.645736,0.115361,0.726645
4,29,1.627881,0.048424,0.649204,0.109631,0.887229
4,29,1.405569,0.049645,0.650339,0.110769,0.663239
4,29,1.298467,0.047362,0.648461,0.107940,0.560336
4,29,1.382502,0.042958,0.642984,0.110527,0.640797
4,30,1.441306,0.051204,0.647591,0.121910,0.692858
4,30,1.401869,0.050419,0.646715,0.111502,0.663588
4,30,1.463081,0.051480,0.647311,0.112139,0.723647
4,30,1.447847,0.048771,0.643994,0.108437,0.711751
4,30,1.363821,0.046684,0.647103,0.114342,0.621411
4,31,1.480635,0.049142,0.641619,0.110095,0.748741
4,31,1.378731,0.051286,0.642317,0.111944,0.645286
4,31,15.166148,0.087168,13.646695,0.173934,1.375989
4,31,15.283338,0.109085,13.670644,0.199306,1.459456
4,31,15.303768,0.130206,13.694684,0.230243,1.453898
4,32,14.893668,0.114466,13.312767,0.202047,1.435672
4,32,14.920281,0.126445,13.327034,0.215288,1.436622
4,32,14.803163,0.110409,13.319207,0.210414,1.336252
4,32,15.294019,0.110294,13.306649,0.212143,1.833118
